user_id,income_mean,income_std,current_debt,past_defaults,tx_volume,acceptance_history,repayment_history
468,1372.8749361497837,156.9809770065876,802.2209424745304,2,40,0.13849876855377144,0.8797035703159514
469,969.3373671997433,3.830111167859618,1192.5914108580387,1,33,0.3753648650008349,0.7495492532880664
470,1473.5043196598674,32.631896112790805,494.556199290232,0,26,0.4067881911362643,0.5311664555419509
471,727.2036987234833,44.870677151683296,781.9052135173981,0,29,0.4571739390435635,0.582438954739469
472,1684.2571705221833,164.25813456167336,559.9121821853448,1,29,0.10969166538769656,0.666996837781612
473,753.7825560628002,93.78998196042404,489.65114374245786,0,31,0.22068118546647017,0.784765347659408
474,1712.6159524062928,30.5304482029842,753.5325475996442,2,21,0.3950650959703054,0.9056013360589198
475,763.3079594656995,28.38793291050628,607.9365495727899,1,35,0.30870671904095415,0.7471148296006003
476,816.8052511285605,167.38467124331478,935.0162990010111,1,24,0.12734318143078824,0.616798689106729
477,563.2431141290057,28.47997915309618,613.6271089234376,0,31,0.7350960049831421,0.6435080258830889
478,639.3557044064488,49.81515210059539,711.8544007831414,0,32,0.23869622572035332,0.6794519218870687
479,918.4278089254819,60.081840647770804,290.283079126404,0,23,0.20494463249064837,0.6085608216397134
480,1038.2268220580822,120.29619759998307,1224.1461781032258,1,34,0.0924638225876253,0.4548004015707744
481,1426.4721255632571,55.87376729177299,1237.3256177168576,0,36,0.16415486384050731,0.8643131524271468
482,843.8987344800022,24.207948739571027,441.7357052548358,2,18,0.25110227526435785,0.49394569326987675
483,527.4429726467412,127.66123028566238,468.48110830922855,1,26,0.1356473396443543,0.6501500158434268
484,1108.4941309609471,125.75416649399051,861.5540213409994,1,36,0.07199620001173883,0.4665911619740373
485,1007.1118094765621,229.5421562859973,573.0469702075885,2,26,0.2033950200424838,0.8119766192419422
486,1162.6733118493348,100.29585923910105,917.4315030915579,3,24,0.17279297950641911,0.6821329087130791
487,684.0229279530085,27.31866297497098,1661.9136180382743,0,30,0.4266810926671185,0.5774112236008903
488,722.2002326290582,222.40928672578613,456.2453604521215,1,30,0.2133923236982126,0.7198500727531187
489,684.1468592145741,59.9069298506381,1278.87571893436,0,27,0.04535132792189554,0.6771897060723913
490,1547.0619095036352,148.4552941833519,405.338969059831,0,31,0.23836798236114176,0.8855672189486481
491,1691.4120400177453,217.37499774012923,494.9928423810383,0,24,0.19153244930294436,0.7402073030026769
492,707.8219889529789,88.69727424181478,865.7757507581017,1,23,0.49060091423737073,0.8207980935351414
493,714.4982894576907,80.87811842307376,1095.4110586189493,0,29,0.4755289460042024,0.6462217946350085
494,1234.3674064454656,100.54541071987198,1633.5937537146494,1,29,0.2903272467493011,0.8642281788397315
495,1774.2909587572321,114.31290700436728,1951.136795559551,1,31,0.36697459984930575,0.546724831139472
496,1944.11357619068,165.3644365711707,649.7851617785291,1,30,0.5293533817101451,0.5580462692371702
497,692.8233254010795,72.32819426401339,776.9080233336884,0,29,0.44207106557657405,0.7999585096136214
498,775.6481204778366,85.52072196631221,945.7988472956301,1,27,0.5084434397641375,0.4944829265540751
499,1062.3693356815631,54.40286124061783,756.3617624248541,1,37,0.288316834327376,0.7830936264986835
500,1085.420892078325,54.170945287919636,645.4968728086893,0,23,0.25257253632210536,0.6019902324339025
501,858.9517507768331,39.73253269093544,549.6864888438114,2,22,0.18497177869500173,0.8853962920273714
502,629.1702937761412,57.480144354435005,1104.0376927766972,0,36,0.10973953099679981,0.48274338126257876
503,919.0938803463619,35.563193832969105,1640.749436250358,1,26,0.5168901486854904,0.867397829913606
504,1943.1836853343693,152.53605566569647,265.87739683110095,1,21,0.19441189050854835,0.7271771043631186
505,727.0855972176644,130.74590558591873,678.3168250453895,0,26,0.10828068728082228,0.5372636326931634
506,1033.3979457797498,76.80373565480846,270.4657079701877,0,30,0.44186709463204954,0.30378731230487527
507,2506.113261289894,98.63331584677061,1066.473334272151,1,27,0.4431165535313858,0.41947782501222697
508,722.2469111722818,39.77510937892122,487.4056920097293,0,43,0.17832817938821421,0.9363720106261647
509,1260.0297268403856,80.60073948043454,1514.3782857595843,0,30,0.6281891359820411,0.7140373939366724
510,1980.152476097194,180.57338658057162,710.5830742539057,1,28,0.2670224681300947,0.6629325521256428
511,1212.4901797915772,176.4432192535533,1074.5902279450488,1,33,0.3598969016477785,0.6599151962060235
512,1498.9694140800652,232.56940972006123,449.6173328970771,1,31,0.07282713561389144,0.38742238217043673
513,1334.5955093955058,152.28867533435053,844.948188170076,1,25,0.10832224559584643,0.7387379499994132
514,1170.1034940918535,105.03462937176965,839.3667524249851,0,28,0.5447161192692354,0.7080356580976122
515,1666.9057575516508,146.85245647520037,980.9774120596311,1,28,0.15215983819775286,0.6697614475779496
516,1242.5990889571742,29.428974774074184,525.9319331753454,1,24,0.10861062986225169,0.7961967120908783
517,862.9759630446405,139.3454946760672,1440.5109692124577,0,31,0.4842182090736477,0.5986998372933207
518,998.166712958216,155.86628946880387,947.8383361716639,2,31,0.04877541574704833,0.8287275440363359
519,1101.8515673516195,79.58596871633385,1596.450798176201,1,28,0.20348197550405323,0.7563246939829615
520,773.4972332453939,86.40640825295702,294.8439603277166,0,26,0.14387919446676278,0.7545068500444395
521,1018.3560871941365,67.32284594691083,849.1998767780883,1,27,0.10055826979215293,0.9010713590596551
522,953.5403153899947,77.73989622084567,694.319609235358,1,23,0.03642762751482087,0.6966292954878508
523,1240.9132171260428,94.37520078417604,1975.5112234410856,0,32,0.32379817661725896,0.8342124449285235
524,2214.65675603625,101.65961866542116,1118.4424506563587,1,24,0.3357474139141261,0.8458045621863931
525,1045.278729629129,40.34184629509174,763.6499764837619,1,26,0.4977735824516302,0.9691699849053856
526,1794.2212409692188,46.92303934354097,1079.5340923208653,1,38,0.26508630697034835,0.8426416943627976
527,1221.3808067848065,130.82767310799358,594.5362544575257,0,40,0.30001786047311835,0.5179899773482985
528,1016.3015026391637,108.57945403488576,1003.6793294198762,0,29,0.32251655118417083,0.4120185402762832
529,753.433737930732,43.335208038076466,2596.8702844387717,0,26,0.41476213174667736,0.6727626071655304
530,1019.7262604671275,75.06412982988606,546.1914076066367,1,27,0.25172213184052095,0.8832754115307341
531,991.9695891317228,254.5878421261171,840.8917931638397,1,22,0.4454919839870979,0.7321158626536128
532,662.3477695837706,8.551066293771717,475.41548464986886,0,26,0.27013878991298945,0.8268848893756255
533,712.0790284714052,3.8894443041198072,423.6788074181784,0,25,0.10276029452028324,0.8773890057906204
534,1105.977452789346,8.783586327022896,1286.4888182190361,0,30,0.42740645205016203,0.5002607002754788
535,1786.2646028238166,320.66305732693803,359.1901102218235,1,20,0.4224324692885781,0.9057231179876131
536,905.2132055994915,32.79571328793537,994.6308429504933,1,35,0.20208451319696055,0.7459043018507273
537,437.0920495488938,64.41959471913873,1241.811179719382,0,48,0.1481323812189391,0.7365696812890786
538,269.204908120883,123.32892112858833,609.9967214449381,0,36,0.29534874823591467,0.8987623388890726
539,557.9860389422803,117.62640336037097,1565.0813624387513,0,30,0.3764136895998346,0.9095919364716539
540,1274.048314795682,67.93877392375816,1488.0748479112563,0,27,0.5861587064972618,0.6252878949130372
541,482.2610464842367,207.55219123507834,607.9338143034616,1,32,0.537902230900089,0.8290698531110912
542,1363.3006034985865,142.90706520509252,321.677151276075,0,31,0.16986448938760024,0.9275778056619898
543,1243.3790075522447,48.81170135651644,1039.2502917994314,0,28,0.36154368947866317,0.6789463644346888
544,891.1368414686598,34.30891012837283,749.6546337144368,1,25,0.7039100362191849,0.2992743396063917
545,417.20594445794006,93.21532847034949,870.7851282667009,2,21,0.1050968775609975,0.8337928752057023
546,665.1748498203069,147.67353031165106,1032.8295892911783,3,25,0.3064879440093746,0.8716219228324394
547,832.9389616731971,258.49831645103455,282.18971357949573,2,23,0.20573437994469523,0.743206422920605
548,1093.851138038731,104.81771304819682,586.9199181070645,1,28,0.21483178983462786,0.9618178483612382
549,490.3079284847843,62.145687119253324,1861.550623794646,1,38,0.5129092626752926,0.6316306876299003
550,1706.3940261743032,195.389963761567,886.5029873106381,1,31,0.49433490283937687,0.8387487134443726
551,1089.3763564871015,177.7544275145698,1073.0977988078268,1,41,0.3563463797688951,0.905496446702253
552,1144.9082560333377,141.87518752551256,842.4673535201287,2,27,0.18504867092983573,0.8723373210948414
553,1239.471209664327,28.243098778652293,1054.941446669539,0,32,0.3042890632861617,0.7872525208993273
554,1633.4209845153875,64.77339168615558,1470.5573160683543,0,33,0.5064643359482564,0.5596112376747603
555,1020.8409125223594,71.65620496509698,185.76167749928214,0,29,0.34695809261511684,0.8583529797400715
556,1274.3924938318341,141.92185327034747,1195.8647814986637,1,40,0.2425178899080585,0.3616584914898982
557,670.5377889857119,12.763872619066015,756.0623693375417,1,31,0.24716812548574948,0.8955112496275353
558,1947.6833681727526,60.78473119749359,1313.5151571015692,1,29,0.03246945291539273,0.6861867460602366
559,989.7820244349826,84.49230457026718,623.3315064125151,0,35,0.4569624705221092,0.8559893582325064
560,668.924291808375,69.68234954174012,608.0464920553785,0,28,0.32989899694652236,0.8817301133293928
561,753.5274535163403,240.6460871976732,349.57426437081955,2,29,0.12692756456559076,0.604930306949605
562,331.8497287636261,166.42783415484175,768.0898966701585,0,31,0.1358695410206756,0.6757929881926851
563,751.2361091108335,166.12756029402928,334.06434304722785,0,28,0.25465197363542325,0.6823798382247739
564,228.9461494358431,57.1600899385318,728.0906409831789,1,23,0.18794402645641356,0.37326443979931173
565,1315.6670564463382,95.0608759719987,870.1334698233395,0,31,0.3178144032411053,0.7695384428131015
566,1129.483695809582,39.59674104857543,500.0461651483253,0,34,0.41478379444756214,0.7829083342838354
567,574.7877353991536,40.65572961011966,259.4417921564511,0,39,0.2811205853174403,0.7351361523980032
568,912.871057316134,167.47914299393108,214.17362963591728,0,23,0.09077749958438984,0.6566720905358545
569,931.7777236120827,148.70476044244333,410.5784424883524,1,31,0.04936928388212158,0.4564739851538227
570,516.9868535448954,37.086310723666465,202.53341694101164,0,28,0.45942086223844886,0.9706954492421335
571,841.0839163692369,90.50173708745928,856.3057582200929,0,27,0.205935275217865,0.5832338952784707
572,944.9975999278663,19.892021312401297,2636.9878453069564,0,30,0.34433217099616586,0.705956000652906
573,830.561825836417,121.94348595256983,345.18807907399685,1,35,0.4813246570910437,0.660408976034798
574,668.6016544339834,36.27076145639958,2993.540358620527,0,38,0.32233935865095026,0.7136496998808876
575,564.0212169091847,90.6985903859812,837.2328821438662,0,24,0.3794777670961053,0.8846963553244634
576,817.0757876090455,253.19943376498256,941.6182943983029,0,27,0.2943885652322474,0.7393263273328045
577,707.6665322860048,32.1621930116696,271.4390325492629,0,24,0.05225810080820146,0.7508427549852523
578,1203.217796435348,107.80239757126083,879.4256484199635,0,29,0.5264668138648666,0.6552881920319447
579,1677.8664433046185,80.99290052169206,564.1154094784683,1,30,0.2730249431358205,0.4833905198721076
580,1392.5278799710575,29.602636876421673,1795.5258198432346,2,34,0.1221172035551819,0.7900966238151375
581,959.3343767997699,45.78313393696365,214.3548358304155,2,28,0.14265257504158974,0.8319319927425579
582,680.7980843640872,114.49106887925615,570.50296393514,1,29,0.11324603781823987,0.4400744027238704
583,1375.9856115559867,70.81767136132957,458.99085221127154,0,27,0.19494626947033766,0.5704910392193994
584,1235.5338224753377,211.87232554820073,964.6248524222037,1,25,0.1371849998302646,0.7893132994616741
585,1626.0543203857076,118.41139343217894,129.68285184452287,0,29,0.28210779943324393,0.8640157534302274
586,1021.3356160691322,34.44680157531912,1764.2309364503944,1,31,0.17173102600671986,0.6534531066335072
587,1902.1985532130936,152.79510551673644,942.3881170647886,0,31,0.18903136859653705,0.8266687315852348
588,1021.4783908105909,165.76739683951402,904.395196244195,1,36,0.2730326589652347,0.4238428590297319
589,679.2304277295841,102.42386771977748,357.0780228459187,2,26,0.4851229098354744,0.7394017397756151
590,739.4919583321393,125.4795656435854,1233.0123217562343,0,35,0.21775379319151586,0.6590006595295418
591,1177.9379481134652,101.40497313236271,1161.7993304680783,0,34,0.054641727429539634,0.534581457027911
592,706.7612487102909,191.08144795772208,1546.6430504839316,1,22,0.1997044233466746,0.655388140983049
593,1896.3563181488435,175.91944022559224,651.5084014200322,0,30,0.5034516336749435,0.7161365131988932
594,1134.8234261469615,19.828770406382684,257.6287993742715,2,25,0.44349723827472753,0.4817080317051684
595,949.8491850056527,17.65341141992574,513.8908618341848,0,34,0.460892257319828,0.8675779690384954
596,986.1592247930263,71.827272030612,1341.4664145995987,0,35,0.3740695262508961,0.7300321153235276
597,826.4916772752903,146.33698100626063,573.3487694857685,1,26,0.16285008187919406,0.7619561705574611
598,382.1044570625324,186.3822730405077,2213.5518292001107,0,26,0.2982419823100371,0.8839298122471267
599,739.7507140221562,62.96627756480553,1250.22292105315,0,30,0.19511671273119202,0.5011102622640217
600,1791.9066942108536,70.35356808129777,2043.249859223907,1,25,0.5690730638597268,0.5634287978939329
601,1033.7049502004315,65.95278852206273,593.6186350061195,1,38,0.6135609352005991,0.7912257991386876
602,1462.7624648828346,78.34389100757755,1015.2801692462356,1,38,0.7324890240767871,0.5820215678279835
603,1481.2505719415822,93.97391570366489,412.90620584810404,1,39,0.28453367512463607,0.6625348326034515
604,916.7944373045768,57.518973985199565,1288.7909593983543,0,23,0.33582233770542186,0.7063468005183345
605,1244.4891818524566,65.78618883473663,1060.1486616724742,0,35,0.5496393632263445,0.7043632903665797
606,404.4890990939315,110.62434729567559,1209.746707583834,0,27,0.0560315043976255,0.8845311157959458
607,1727.6546498582693,26.405979391037132,627.9507731394834,2,28,0.32863867996347335,0.5559046106813231
608,1665.5911091107637,269.49966393025466,858.1129019715121,0,30,0.6415131376699984,0.7282652096567358
609,1163.4632742512179,143.5996926853768,831.2345790955969,0,33,0.26151564671961275,0.9048009087802561
610,1050.5480635653616,205.64856887801278,629.8686527706544,2,26,0.159557626108545,0.7176264301965287
611,922.3361896246204,38.44652783083757,889.0485029731905,2,32,0.17261646830828103,0.6105808817291724
612,1537.2267936463143,50.90231314752679,982.3570073887696,1,39,0.1615620663870436,0.7637429944489816
613,1308.022361126668,6.020758164997654,1089.003681678581,0,24,0.562847967483169,0.9350231323259531
614,164.31280658033373,86.48276719452703,620.2920304333477,1,30,0.11158716033318125,0.766969463085899
615,785.3352537077703,88.46821663833545,1249.0664877781007,0,28,0.21618008530559313,0.43034247665082287
616,528.344839656042,102.60634687565204,1202.4749318849604,1,29,0.3931298808576204,0.821964600284403
617,478.27233100600745,16.275863209564356,1101.2376804261296,0,22,0.07437052396456259,0.8355502834325901
618,1530.0661234028144,81.33965670994357,1305.1426681010757,0,36,0.2167430156265632,0.6007899117181903
619,913.2077415022485,106.82080688794935,713.5120455758114,0,37,0.558460657473654,0.5186150813720757
620,1154.981969169915,119.06503477411017,374.89477208118217,0,23,0.10407364560209027,0.9263724690649223
621,966.9191785215826,52.808760151625435,1205.2831783472302,1,30,0.1529593966701653,0.7722842291951628
622,481.51366859072436,296.0823069771019,554.1482086305219,1,28,0.2714597848782276,0.6855688364128896
623,409.41051381574374,69.82132267352983,267.6944089330102,1,31,0.29491691650239715,0.6370877978831274
624,760.3162256893464,93.2816580825666,563.8887017774325,0,40,0.20428324911038637,0.880172361837081
625,790.6569574214958,63.57473813600056,877.4202810742624,1,26,0.37371613300724355,0.40349303699724887
626,790.4227383086084,53.47192209583138,1686.2992272652161,0,38,0.43914108623234804,0.5924130931839477
627,801.1536245688657,133.4377450666522,987.4025602447473,0,35,0.49695407576678813,0.3577920237181647
628,2148.828924775862,17.10489539641136,1300.716639800837,0,35,0.24490698707588793,0.8804623439242444
629,1452.9822755759658,139.16862433986478,1190.1191371507373,0,25,0.3281253448167383,0.6569475797676357
630,1040.3500803966665,91.649687501222,959.7197002971221,0,33,0.39027074750685253,0.711472617014673
631,902.7385775863322,72.81771159114585,679.3779187577159,0,25,0.2540193867624147,0.8576992252956647
632,917.3436786212294,28.093031353938997,411.9220720572584,2,38,0.3350315714255423,0.5216951871382841
633,1287.002573258006,86.09312915601525,2366.603604853316,2,29,0.2564999688359456,0.49226710546110525
634,898.8923261406629,132.4163292329274,573.6895353553072,0,33,0.29479933696874727,0.7303897120166062
635,1387.8474765676413,94.5106150014702,671.3320306519705,0,20,0.2276279288788772,0.6237293328168851
636,1091.1797181050215,79.38372255117893,744.405366034566,0,28,0.44813973210853053,0.6031031274037516
637,2157.5994165783463,68.89660328587522,564.3863878514503,0,27,0.26907037812031376,0.7573651749809537
638,874.3134120912518,58.451648651847144,1070.3583502844026,0,38,0.1967290957435182,0.6195728027558074
639,1498.6608715231462,30.167595205722854,570.5994664984761,0,31,0.7924880481586042,0.8124144032871221
640,552.2801740338522,130.62109990530843,662.1086372852692,1,33,0.15689271834866916,0.5162288083099579
641,688.9413094735665,99.37373776462371,543.5225992412429,1,40,0.24072889116231752,0.9108378678835525
642,2028.5679751944688,136.49978833384932,653.3608899931158,0,29,0.11029463556459183,0.8947987618517763
643,1361.9719239522842,57.606345439872186,363.0920902813265,1,31,0.4315641097153351,0.9373661405998586
644,1164.2900323205517,73.01409877172698,307.69078340234006,1,39,0.2230918087773297,0.5219165280893255
645,2404.4259707719507,28.530105843551272,1890.1931081422824,0,36,0.23458545753760585,0.8963919365409866
646,908.659840262677,18.179881733792726,1304.7380731190149,0,22,0.39908002190870695,0.5632765386894523
647,1497.0873780371933,89.50673070230397,1725.0820207403108,2,28,0.059082824368345964,0.8777316452879855
648,1545.860299816733,8.54516824087272,1812.5070978028732,1,28,0.0948373753993339,0.6537181346428836
649,1831.8736102865828,107.4101253606053,447.13275497778363,0,26,0.5657445156494859,0.42830624824335306
650,520.4972374777367,51.26508680333869,1682.9567669149862,1,24,0.5336141414852178,0.6822170892739945
651,905.8957442366376,330.5534825054641,1434.8954330252143,0,22,0.3549065672094143,0.6676669940613351
652,1082.7024224470701,84.9649751614119,649.999173632448,1,31,0.3635926858852526,0.69906940144076
653,1818.5497726144245,126.21911678777184,981.7264969805796,0,34,0.14613052767884083,0.943934513582122
654,1143.3153224514451,47.545632058509476,1279.4746471877916,0,32,0.21291581588508462,0.6321092798622091
655,1547.3366284008364,182.10252960039966,1126.0723355701814,1,27,0.2509222316858385,0.7076717993662243
656,497.07051382569523,192.00776474200154,747.8488477047682,1,35,0.2804517720537386,0.8171879806528038
657,810.5837976064267,162.42296257126918,885.1709353628875,0,30,0.24405633811799254,0.6292481776598463
658,1662.805610212131,290.5387108146623,1049.0162526263525,0,34,0.33025094087780255,0.6239841129090028
659,860.5369064078676,32.12060114871961,637.8360088965337,0,29,0.5900329366325362,0.4336489961970499
660,940.080444593869,132.99313620778258,1115.8595819898812,0,33,0.08667615090135303,0.8041373155700071
661,1805.6355077168264,43.50719581181028,514.2782099197319,0,31,0.26257114763692463,0.7945110321743475
662,613.1438010595425,33.45888672799157,1713.4463873738457,1,25,0.31766106277026046,0.28308437367635303
663,683.5939328986104,81.40565698904247,1397.458591986707,0,36,0.7332855527650725,0.8913378542425182
664,470.45563189249134,99.91832987188043,1294.4676682473748,1,36,0.34242786239641226,0.7267360130622926
665,1837.6933392459425,76.99966310127597,1008.1293248555095,1,33,0.3965029704794842,0.7835807622652811
666,1441.1371628150055,25.21613607979889,922.6665512570104,0,36,0.02515084540094788,0.7139400759416029
667,1425.0068544307292,87.76889394553444,1427.3716182603175,1,25,0.38915159310599506,0.8239880294289742
668,799.9069705996226,82.3386784034719,387.86437007773577,2,37,0.3056213140451371,0.8872694325578049
669,452.49645910507513,34.70732023232334,475.4003948326795,0,42,0.09515878016497514,0.7709681600990252
670,387.65413282987595,216.92479333310524,1131.4803460844462,2,26,0.5730086937415148,0.5480257584398083
671,1668.2504899018036,273.2332714034063,789.5530287230724,1,27,0.3607035087160517,0.8979107541610221
672,1198.7843651052578,92.08198026204295,565.8266994940076,1,28,0.6308016391533734,0.8533532136051797
673,1301.1250091326385,4.193169395381764,1488.4656847041608,0,30,0.28345643430929973,0.8442426184839974
674,1060.169392389953,83.08427284665869,870.8527978844066,1,31,0.2247519846139765,0.7622365846384347
675,644.0112510158731,175.63049503745435,980.0649143089893,0,24,0.12701365715903964,0.83957690581078
676,817.2439219786711,84.56803234796479,1509.1460470269262,1,26,0.36047428033451157,0.8958638995693713
677,568.0543818105785,76.47671559032922,741.1301480711978,1,32,0.12397660585074333,0.6625407640186295
678,533.113439053255,134.69713465884888,2232.236178308334,1,20,0.43903591418587246,0.7232002126261549
679,1388.9672751475748,333.210651034494,411.1887595058267,0,31,0.535071462364067,0.8856568057570297
680,405.94857918513594,106.89520758954032,1483.3641918330618,0,29,0.24218858972408938,0.43609630655331594
681,569.9504132057398,92.80345448784915,587.8412674632457,0,31,0.016789433431375653,0.496931146840941
682,839.6058563444468,202.27763212894118,1352.5853005210154,1,26,0.3250170681551428,0.6804909929813587
683,979.6050340994908,116.69205984596265,519.8311473424026,0,38,0.01669427143829996,0.6743539723599344
684,467.4694691250833,251.6767831418267,305.2724836514356,0,30,0.15338855895134204,0.7733189807027688
685,400.39531311623006,34.0637888788898,1362.5708841310793,0,27,0.12408217727708139,0.6773409977818253
686,1136.8677430069793,34.50210864942776,652.2909805032264,1,28,0.05164384690196367,0.6700144721501414
687,1033.4562940039993,40.93069212128805,313.8620782021623,0,42,0.22309783148810594,0.80414917423002
688,1655.4723926082597,155.03635550462096,1398.931517851293,3,21,0.37448708045702395,0.5896427878412632
689,987.1752777689481,107.33556642584546,919.0123243139928,1,29,0.5303565676880007,0.5072874498413354
690,1188.2929848820463,68.10704780743303,650.9180897041305,1,27,0.17654708209736494,0.7657454970461229
691,661.7048796406394,107.89528926307203,1009.9920906289178,0,25,0.156833857174906,0.8174970001950711
692,675.2243753574368,171.19388389566203,737.7957543348832,0,28,0.2438212501501069,0.49701734822006777
693,492.47033741113677,65.25874430827511,685.0716191713699,0,29,0.1986747048570736,0.7713161770414262
694,664.8311794056295,142.3047579892733,1271.284008893909,0,31,0.2950676664885138,0.69009180471765
695,811.6122106509528,59.00332518229856,925.1673224094643,1,24,0.012687577516302671,0.8574926937144546
696,1582.8711746873757,19.226975880518513,499.152835724494,0,26,0.09158725747959857,0.7799001762310309
697,616.9436963409747,84.63202007714438,803.2121249194722,0,30,0.2008473880219706,0.4745994391245989
698,2200.7695147434047,16.716565184865747,1260.5859575424886,1,38,0.3401683518075443,0.425708636777615
699,1234.8073658450066,64.45501014018392,401.3436389196234,0,32,0.17709299321155633,0.8221353350635009
700,1123.7732478003204,93.50285166689176,1563.7595846536149,0,28,0.3115765596476489,0.9628405830563772
701,952.3903039935389,41.23231461373486,906.0880513693269,0,25,0.2581915443614658,0.9584555086038608
702,871.2509562929359,126.94668792940675,865.3498176556415,1,19,0.5077855561946215,0.5805198007930678
703,712.5950337596456,69.44698211244133,891.144381965345,1,27,0.19983123835331335,0.9031768817953783
704,457.78821388608685,129.7429307341696,1941.462313532909,1,30,0.13912453475539072,0.8496608674917276
705,627.3858229164096,82.41565120316083,806.3678295347167,0,32,0.22240523016703206,0.6964835586790638
706,1835.7268686623956,71.28244962405877,656.180859024048,0,32,0.3249353288457619,0.8477941863357329
707,1201.3765301283524,41.50946290793545,746.4152419471782,1,29,0.6437577262832102,0.544033601603039
708,1828.4656488744424,85.59787193956517,1362.2249108291667,1,30,0.39877554738405757,0.6560139217810154
709,703.9004352887895,94.05821070467198,1158.1538539050264,1,30,0.10055495079071973,0.7021842408496347
710,559.974049959013,109.10466577832129,813.7791141112319,1,25,0.651161790121897,0.7924827747059178
711,948.1366559469238,101.56056126452555,2482.0490900681807,0,34,0.14470223048750855,0.5503219589055677
712,638.6255230996607,24.896778981525106,1104.949887199524,1,28,0.2774412595957727,0.6501032958312649
713,1038.0279295529538,166.1713558739544,458.29559417820013,1,31,0.46807547912995917,0.7314433865487694
714,409.58170942879855,111.95121579458542,191.42435552312926,1,35,0.5552103053014429,0.8521527381630067
715,309.765122631615,87.31906932890841,1166.8730681604977,2,31,0.1760399650977517,0.9446476459253408
716,1104.4515931194735,108.27614419546958,684.723467022294,0,25,0.06274803213560193,0.7232264371337279
717,1858.5112715757748,123.30824359714887,297.9742901933742,1,25,0.24439447243681828,0.6884504963058077
718,1126.3276342514214,281.21883906020224,762.3125124722068,2,28,0.13452801791123206,0.6540698495545103
719,1195.9368586888554,52.8136454897133,1211.9768198462652,0,31,0.46712766833691377,0.8633122813880971
720,966.558042416212,54.05295650891342,729.2158478254771,0,23,0.5872962505350382,0.6939335889152991
721,1008.4344354400505,32.21809932435588,790.4964026044174,1,30,0.21926973274365977,0.8592763463784888
722,446.08979799001094,11.84463613167052,178.1647959596063,0,18,0.39113254737250963,0.6554445145052806
723,650.2505610895068,114.0191747721083,1168.2344968772184,1,32,0.24305703925346028,0.8669289448465607
724,1575.7245225777826,288.7688388088838,253.0506726161217,0,23,0.018680219339149255,0.7063031820117978
725,536.4744925186222,66.97139524217658,562.390360173189,1,28,0.1605949024027807,0.7420825065731006
726,803.1949266704319,190.98856156487685,953.0967654773198,0,29,0.10072932682907404,0.5243776137356622
727,1561.6799028278776,67.83545795209338,492.2698084313764,0,35,0.1915341904634365,0.766742920402006
728,995.9107097400995,184.87893447138626,557.0781025317849,2,33,0.04233417201254978,0.6342388498797438
729,1018.7911810139314,107.64057574514922,927.8708239475056,1,32,0.34758649624347104,0.6346568608822182
730,806.0486745924921,86.16445024238101,971.4838468772301,0,38,0.5248596198995277,0.8237065059475634
731,1273.916589972688,53.37264679847965,828.438646674734,0,33,0.45667359356033127,0.5464385040582779
732,1410.697168801728,89.44868739566137,164.52118514678546,1,31,0.2589160376046929,0.717571795771496
733,633.2673744989471,152.87981726991953,212.8911309455685,1,42,0.23180716405578983,0.8698050120969482
734,468.2308108034471,47.72867667391039,1361.6555063320982,1,28,0.43762876617953833,0.7492648382039075
735,343.54976210892414,79.33105682803719,642.3103685913024,1,34,0.09114675981432006,0.7338837436034383
736,1170.4638524407346,98.05992406528684,2718.159226556233,0,25,0.3285699975449732,0.5635590435205096
737,1111.4858873926455,149.3583432660935,930.586620797919,1,28,0.37949853096408503,0.5802598461059895
738,2477.8973972589865,91.40830222099657,2208.8068279182626,1,30,0.16115263779292652,0.7538989787216535
739,969.1359387210344,68.34842805443874,722.6466189035704,1,32,0.10954133121818826,0.8099495945325208
740,891.2567482213424,102.8474336403187,594.0068966210307,0,25,0.4051914095999341,0.9326044173922345
741,1053.6921490284853,181.9079515392819,1176.7214991704768,1,18,0.15850342525297856,0.5986976127787462
742,1079.3361277879028,116.32058900488296,1516.8103221610422,1,29,0.2048545569829518,0.6425996949850808
743,859.7644422857112,80.91078230797054,724.9788010676239,1,25,0.03100168748096366,0.7464776415511939
744,643.4107293627176,88.21430470223082,1154.9837061980963,1,24,0.07890865465365178,0.772456762150261
745,945.5620068178304,33.98674057671721,254.07678124594474,0,36,0.40943572574360754,0.7631057721311149
746,929.3990176277539,140.85820880547544,457.88463414125414,1,35,0.3809653591569589,0.6840443275861801
747,922.5621541534016,25.60974459505309,1029.1114991798916,1,25,0.20712714827534315,0.8175357581668379
748,1333.1067495490593,59.86936388850654,645.0647109205307,0,28,0.36023220790222454,0.7255407154470466
749,937.8133252374248,73.70718257060967,951.7272273701301,0,33,0.2931980328868922,0.8415199479671823
750,473.54183997332353,59.765324674174515,1038.7818451740834,1,33,0.28255125587723057,0.8818016531072252
751,693.9845288082363,35.4968232774145,1144.5794921447869,2,27,0.40415760691798974,0.9358495451430678
752,854.8606366639234,48.62716657034492,1345.1560534724874,0,27,0.11975012157486675,0.780737711811435
753,958.0234692470232,24.12268266339186,1363.337677327998,0,23,0.39900311428815183,0.5207650544209296
754,1181.401326797448,231.13914337870725,394.8815105764749,0,25,0.4580101977140157,0.6864645105749259
755,961.4675133022951,54.55348172364326,733.830623346915,0,26,0.1142176126832138,0.8225593479847818
